Geneid,targetID,
miR1507d-Known-3p-mature,MsG0780038521.01.T01,cds
miR1507d-Known-3p-mature,MsG0780038521.01.T02,cds
miR1507d-Known-3p-mature,MsG0780040379.01.T01,cds
miR1507d-Known-3p-mature,MsG0880047509.01.T01,cds
miR1507d-Known-5p-star,MsG0180001097.01.T01,cds
miR1507d-Known-5p-star,MsG0180001099.01.T01,cds
miR1507d-Known-5p-star,MsG0180001101.01.T01,cds
miR1507d-Known-5p-star,MsG0180006179.01.T01,cds
miR1507d-Known-5p-star,MsG0280008615.01.T01,cds
miR1507d-Known-5p-star,MsG0380016961.01.T01,cds
miR1507d-Known-5p-star,MsG0380017398.01.T01,cds
miR1507d-Known-5p-star,MsG0380017838.01.T01,cds
miR1507d-Known-5p-star,MsG0380017838.01.T02,cds
miR1507d-Known-5p-star,MsG0480023321.01.T01,cds
miR1507d-Known-5p-star,MsG0580024381.01.T01,cds
miR1507d-Known-5p-star,MsG0580028349.01.T01,cds
miR1507d-Known-5p-star,MsG0580028349.01.T02,cds
miR1507d-Known-5p-star,MsG0580028349.01.T03,cds
miR1507d-Known-5p-star,MsG0580028349.01.T04,cds
miR1507d-Known-5p-star,MsG0680031416.01.T01,cds
miR1507d-Known-5p-star,MsG0680031420.01.T01,cds
miR1507d-Known-5p-star,MsG0680031689.01.T01,cds
miR1507d-Known-5p-star,MsG0780036209.01.T01,cds
miR1507d-Known-5p-star,MsG0780040057.01.T01,cds
miR1507d-Known-5p-star,MsG0880043074.01.T01,cds
miR1507d-Known-5p-star,MsG0880045184.01.T01,cds
miR1509a-Known-3p-mature,MsG0080049162.01.T01,cds
miR1509a-Known-3p-mature,MsG0080049162.01.T02,cds
miR1509a-Known-3p-mature,MsG0080049162.01.T03,cds
miR1509a-Known-3p-mature,MsG0180003202.01.T01,cds
miR1509a-Known-3p-mature,MsG0180004201.01.T01,cds
miR1509a-Known-3p-mature,MsG0180004325.01.T01,cds
miR1509a-Known-3p-mature,MsG0380012157.01.T01,cds
miR1509a-Known-3p-mature,MsG0380014648.01.T01,cds
miR1509a-Known-3p-mature,MsG0380015263.01.T01,cds
miR1509a-Known-3p-mature,MsG0480019038.01.T01,cds
miR1509a-Known-3p-mature,MsG0480019130.01.T01,cds
miR1509a-Known-3p-mature,MsG0480022144.01.T01,cds
miR1509a-Known-3p-mature,MsG0580026380.01.T01,cds
miR1509a-Known-3p-mature,MsG0580027343.01.T01,cds
miR1509a-Known-3p-mature,MsG0580027834.01.T01,cds
miR1509a-Known-3p-mature,MsG0580028510.01.T01,cds
miR1509a-Known-3p-mature,MsG0780036162.01.T01,cds
miR1509a-Known-3p-mature,MsG0880043319.01.T01,cds
miR1509a-Known-3p-mature,MsG0880046239.01.T01,cds
miR1509a-Known-5p-star,MsG0280009908.01.T01,cds
miR1509a-Known-5p-star,MsG0380014919.01.T01,cds
miR1509b-Probable-3p-star,MsG0080048014.01.T02,cds
miR1509b-Probable-3p-star,MsG0080048014.01.T04,cds
miR1509b-Probable-3p-star,MsG0080048014.01.T05,cds
miR1509b-Probable-3p-star,MsG0080048014.01.T06,cds
miR1509b-Probable-3p-star,MsG0080048014.01.T07,cds
miR1509b-Probable-3p-star,MsG0080048014.01.T08,cds
miR1509b-Probable-3p-star,MsG0080048014.01.T11,cds
miR1509b-Probable-3p-star,MsG0080048014.01.T12,cds
miR1509b-Probable-3p-star,MsG0080048896.01.T01,cds
miR1509b-Probable-3p-star,MsG0180000033.01.T01,cds
miR1509b-Probable-3p-star,MsG0180000634.01.T01,cds
miR1509b-Probable-3p-star,MsG0180001117.01.T01,cds
miR1509b-Probable-3p-star,MsG0180003778.01.T01,cds
miR1509b-Probable-3p-star,MsG0180005688.01.T01,cds
miR1509b-Probable-3p-star,MsG0280006836.01.T01,cds
miR1509b-Probable-3p-star,MsG0280008601.01.T01,cds
miR1509b-Probable-3p-star,MsG0280009486.01.T01,cds
miR1509b-Probable-3p-star,MsG0280009507.01.T01,cds
miR1509b-Probable-3p-star,MsG0380013593.01.T01,cds
miR1509b-Probable-3p-star,MsG0380013710.01.T01,cds
miR1509b-Probable-3p-star,MsG0380015461.01.T01,cds
miR1509b-Probable-3p-star,MsG0480019096.01.T01,cds
miR1509b-Probable-3p-star,MsG0480020592.01.T01,cds
miR1509b-Probable-3p-star,MsG0480020991.01.T01,cds
miR1509b-Probable-3p-star,MsG0480021536.01.T01,cds
miR1509b-Probable-3p-star,MsG0480023323.01.T01,cds
miR1509b-Probable-3p-star,MsG0480023766.01.T01,cds
miR1509b-Probable-3p-star,MsG0580026166.01.T01,cds
miR1509b-Probable-3p-star,MsG0580029349.01.T01,cds
miR1509b-Probable-3p-star,MsG0580029476.01.T01,cds
miR1509b-Probable-3p-star,MsG0680032895.01.T01,cds
miR1509b-Probable-3p-star,MsG0780036809.01.T01,cds
miR1509b-Probable-3p-star,MsG0780037011.01.T01,cds
miR1509b-Probable-3p-star,MsG0780037053.01.T01,cds
miR1509b-Probable-3p-star,MsG0780038210.01.T01,cds
miR1509b-Probable-3p-star,MsG0780041147.01.T01,cds
miR1509b-Probable-3p-star,MsG0780041250.01.T01,cds
miR1509b-Probable-3p-star,MsG0880042810.01.T01,cds
miR1509b-Probable-3p-star,MsG0880042851.01.T01,cds
miR1509b-Probable-3p-star,MsG0880044099.01.T01,cds
miR1509b-Probable-3p-star,MsG0880045931.01.T01,cds
miR1509b-Probable-3p-star,MsG0880046078.01.T01,cds
miR1509b-Probable-3p-star,MsG0880047778.01.T01,cds
miR1509b-Probable-5p-mature,MsG0280010528.01.T01,cds
miR1509b-Probable-5p-mature,MsG0580029871.01.T01,cds
miR1509b-Probable-5p-mature,MsG0680035313.01.T01,cds
miR1509b-Probable-5p-mature,MsG0880045703.01.T01,cds
miR1509c-Known-3p-mature,MsG0180002216.01.T01,cds
miR1509c-Known-3p-mature,MsG0180004815.01.T01,cds
miR1509c-Known-3p-mature,MsG0280007203.01.T01,cds
miR1509c-Known-3p-mature,MsG0280007710.01.T01,cds
miR1509c-Known-3p-mature,MsG0380017157.01.T01,cds
miR1509c-Known-3p-mature,MsG0380017422.01.T01,cds
miR1509c-Known-3p-mature,MsG0380017879.01.T01,cds
miR1509c-Known-3p-mature,MsG0380017879.01.T02,cds
miR1509c-Known-3p-mature,MsG0380017879.01.T03,cds
miR1509c-Known-3p-mature,MsG0380017879.01.T04,cds
miR1509c-Known-3p-mature,MsG0380017879.01.T05,cds
miR1509c-Known-3p-mature,MsG0380017879.01.T06,cds
miR1509c-Known-3p-mature,MsG0480020603.01.T01,cds
miR1509c-Known-3p-mature,MsG0480023325.01.T01,cds
miR1509c-Known-3p-mature,MsG0480023325.01.T02,cds
miR1509c-Known-3p-mature,MsG0480023428.01.T01,cds
miR1509c-Known-3p-mature,MsG0580028558.01.T01,cds
miR1509c-Known-3p-mature,MsG0580029760.01.T01,cds
miR1509c-Known-3p-mature,MsG0680031814.01.T01,cds
miR1509c-Known-3p-mature,MsG0680033472.01.T01,cds
miR1509c-Known-3p-mature,MsG0680033472.01.T02,cds
miR1509c-Known-3p-mature,MsG0680033472.01.T03,cds
miR1509c-Known-3p-mature,MsG0780037333.01.T01,cds
miR1509c-Known-3p-mature,MsG0880045384.01.T01,cds
miR1509c-Known-3p-mature,MsG0880045491.01.T01,cds
miR1509c-Known-3p-mature,MsG0880045491.01.T02,cds
miR1509c-Known-3p-mature,MsG0880045491.01.T03,cds
miR1509c-Known-3p-mature,MsG0880045491.01.T04,cds
miR1509c-Known-5p-star,MsG0280007524.01.T01,cds
miR1509c-Known-5p-star,MsG0380012862.01.T01,cds
miR1509c-Known-5p-star,MsG0380012862.01.T02,cds
miR1509c-Known-5p-star,MsG0380014604.01.T01,cds
miR1509c-Known-5p-star,MsG0380018075.01.T01,cds
miR1509c-Known-5p-star,MsG0480023100.01.T01,cds
miR1509c-Known-5p-star,MsG0580024597.01.T01,cds
miR1509c-Known-5p-star,MsG0580029634.01.T01,cds
miR1509c-Known-5p-star,MsG0580029634.01.T02,cds
miR1509c-Known-5p-star,MsG0680031690.01.T01,cds
miR1509c-Known-5p-star,MsG0680032350.01.T01,cds
miR1509c-Known-5p-star,MsG0780035974.01.T01,cds
miR1509c-Known-5p-star,MsG0880043255.01.T01,cds
miR1509c-Known-5p-star,MsG0880044193.01.T01,cds
miR1509d-Known-3p-star,MsG0080048367.01.T01,cds
miR1509d-Known-3p-star,MsG0180000634.01.T01,cds
miR1509d-Known-3p-star,MsG0180001452.01.T01,cds
miR1509d-Known-3p-star,MsG0180002286.01.T01,cds
miR1509d-Known-3p-star,MsG0280006717.01.T01,cds
miR1509d-Known-3p-star,MsG0280010150.01.T01,cds
miR1509d-Known-3p-star,MsG0380013447.01.T01,cds
miR1509d-Known-3p-star,MsG0380014103.01.T01,cds
miR1509d-Known-3p-star,MsG0380014553.01.T01,cds
miR1509d-Known-3p-star,MsG0380014573.01.T01,cds
miR1509d-Known-3p-star,MsG0380014757.01.T01,cds
miR1509d-Known-3p-star,MsG0380014766.01.T01,cds
miR1509d-Known-3p-star,MsG0380014892.01.T04,cds
miR1509d-Known-3p-star,MsG0380014892.01.T05,cds
miR1509d-Known-3p-star,MsG0380014892.01.T06,cds
miR1509d-Known-3p-star,MsG0380014892.01.T07,cds
miR1509d-Known-3p-star,MsG0380014892.01.T08,cds
miR1509d-Known-3p-star,MsG0380014893.01.T01,cds
miR1509d-Known-3p-star,MsG0380014899.01.T03,cds
miR1509d-Known-3p-star,MsG0380014899.01.T04,cds
miR1509d-Known-3p-star,MsG0380014899.01.T05,cds
miR1509d-Known-3p-star,MsG0380014899.01.T06,cds
miR1509d-Known-3p-star,MsG0380014901.01.T01,cds
miR1509d-Known-3p-star,MsG0380014920.01.T01,cds
miR1509d-Known-3p-star,MsG0380016112.01.T01,cds
miR1509d-Known-3p-star,MsG0380016499.01.T01,cds
miR1509d-Known-3p-star,MsG0380017336.01.T01,cds
miR1509d-Known-3p-star,MsG0480019134.01.T03,cds
miR1509d-Known-3p-star,MsG0480020938.01.T01,cds
miR1509d-Known-3p-star,MsG0480023323.01.T01,cds
miR1509d-Known-3p-star,MsG0480023809.01.T01,cds
miR1509d-Known-3p-star,MsG0580027474.01.T01,cds
miR1509d-Known-3p-star,MsG0580028605.01.T01,cds
miR1509d-Known-3p-star,MsG0580029497.01.T01,cds
miR1509d-Known-3p-star,MsG0580029928.01.T01,cds
miR1509d-Known-3p-star,MsG0780038315.01.T01,cds
miR1509d-Known-3p-star,MsG0780039424.01.T01,cds
miR1509d-Known-3p-star,MsG0780040470.01.T01,cds
miR1509d-Known-3p-star,MsG0780040911.01.T01,cds
miR1509d-Known-3p-star,MsG0780041083.01.T01,cds
miR1509d-Known-3p-star,MsG0780041413.01.T01,cds
miR1509d-Known-3p-star,MsG0880042851.01.T01,cds
miR1509d-Known-3p-star,MsG0880043509.01.T01,cds
miR1509d-Known-3p-star,MsG0880044099.01.T01,cds
miR1509d-Known-3p-star,MsG0880046142.01.T01,cds
miR1509d-Known-3p-star,MsG0880047708.01.T01,cds
miR1509d-Known-5p-mature,MsG0180003452.01.T01,cds
miR1509d-Known-5p-mature,MsG0180005977.01.T01,cds
miR1509d-Known-5p-mature,MsG0280007186.01.T01,cds
miR1509d-Known-5p-mature,MsG0280007524.01.T01,cds
miR1509d-Known-5p-mature,MsG0280007705.01.T01,cds
miR1509d-Known-5p-mature,MsG0280009462.01.T01,cds
miR1509d-Known-5p-mature,MsG0280010490.01.T01,cds
miR1509d-Known-5p-mature,MsG0580024315.01.T01,cds
miR1509d-Known-5p-mature,MsG0580024597.01.T01,cds
miR1509d-Known-5p-mature,MsG0580028048.01.T01,cds
miR1509d-Known-5p-mature,MsG0580028177.01.T01,cds
miR1509d-Known-5p-mature,MsG0780039592.01.T01,cds
miR1509d-Known-5p-mature,MsG0880045779.01.T01,cds
miR1509d-Known-5p-mature,MsG0880046298.01.T01,cds
miR1509e-Probable-3p-mature,MsG0280007524.01.T01,cds
miR1509e-Probable-3p-mature,MsG0380012862.01.T01,cds
miR1509e-Probable-3p-mature,MsG0380012862.01.T02,cds
miR1509e-Probable-3p-mature,MsG0380014604.01.T01,cds
miR1509e-Probable-3p-mature,MsG0380018075.01.T01,cds
miR1509e-Probable-3p-mature,MsG0480023100.01.T01,cds
miR1509e-Probable-3p-mature,MsG0580024597.01.T01,cds
miR1509e-Probable-3p-mature,MsG0580029634.01.T01,cds
miR1509e-Probable-3p-mature,MsG0580029634.01.T02,cds
miR1509e-Probable-3p-mature,MsG0680031690.01.T01,cds
miR1509e-Probable-3p-mature,MsG0680032350.01.T01,cds
miR1509e-Probable-3p-mature,MsG0780035974.01.T01,cds
miR1509e-Probable-3p-mature,MsG0880043255.01.T01,cds
miR1509e-Probable-3p-mature,MsG0880044193.01.T01,cds
miR1509e-Probable-5p-star,MsG0380011559.01.T01,cds
miR1509e-Probable-5p-star,MsG0480023799.01.T01,cds
miR1509e-Probable-5p-star,MsG0580027514.01.T01,cds
miR1509e-Probable-5p-star,MsG0680030806.01.T01,cds
miR1509e-Probable-5p-star,MsG0680030811.01.T01,cds
miR1509e-Probable-5p-star,MsG0680031547.01.T01,cds
miR1514a-Known-3p-star,MsG0480021646.01.T01,cds
miR1514a-Known-3p-star,MsG0680031640.01.T01,cds
miR1514a-Known-5p-mature,MsG0180005017.01.T01,cds
miR1514a-Known-5p-mature,MsG0280007503.01.T01,cds
miR1514a-Known-5p-mature,MsG0480021433.01.T01,cds
miR1514a-Known-5p-mature,MsG0680033169.01.T01,cds
miR1514a-Known-5p-mature,MsG0780036661.01.T01,cds
miR1514a-Known-5p-mature,MsG0880042862.01.T01,cds
miR1514a-Known-5p-mature,MsG0880042866.01.T01,cds
miR1514b-Known-3p-star,MsG0480021646.01.T01,cds
miR1514b-Known-3p-star,MsG0680031640.01.T01,cds
miR1514b-Known-5p-mature,MsG0180005017.01.T01,cds
miR1514b-Known-5p-mature,MsG0280007503.01.T01,cds
miR1514b-Known-5p-mature,MsG0480021433.01.T01,cds
miR1514b-Known-5p-mature,MsG0680033169.01.T01,cds
miR1514b-Known-5p-mature,MsG0780036661.01.T01,cds
miR1514b-Known-5p-mature,MsG0880042862.01.T01,cds
miR1514b-Known-5p-mature,MsG0880042866.01.T01,cds
miR156a-Known-3p-star,MsG0080048317.01.T01,cds
miR156a-Known-3p-star,MsG0080048317.01.T02,cds
miR156a-Known-3p-star,MsG0080048891.01.T01,cds
miR156a-Known-3p-star,MsG0280009850.01.T01,cds
miR156a-Known-3p-star,MsG0380012470.01.T01,cds
miR156a-Known-3p-star,MsG0380012470.01.T02,cds
miR156a-Known-3p-star,MsG0380012470.01.T03,cds
miR156a-Known-3p-star,MsG0380012470.01.T04,cds
miR156a-Known-3p-star,MsG0380012470.01.T05,cds
miR156a-Known-3p-star,MsG0380012470.01.T06,cds
miR156a-Known-3p-star,MsG0380012470.01.T07,cds
miR156a-Known-3p-star,MsG0380012470.01.T10,cds
miR156a-Known-3p-star,MsG0380012470.01.T11,cds
miR156a-Known-3p-star,MsG0380015035.01.T01,cds
miR156a-Known-3p-star,MsG0380016760.01.T01,cds
miR156a-Known-3p-star,MsG0480020320.01.T01,cds
miR156a-Known-3p-star,MsG0580029810.01.T01,cds
miR156a-Known-3p-star,MsG0680032232.01.T01,cds
miR156a-Known-3p-star,MsG0680033173.01.T01,cds
miR156a-Known-3p-star,MsG0680034734.01.T01,cds
miR156a-Known-3p-star,MsG0680035537.01.T01,cds
miR156a-Known-3p-star,MsG0780037229.01.T01,cds
miR156a-Known-3p-star,MsG0880044926.01.T01,cds
miR156a-Known-3p-star,MsG0880047768.01.T01,cds
miR156a-Known-5p-mature,MsG0080048650.01.T01,cds
miR156a-Known-5p-mature,MsG0280007116.01.T01,cds
miR156a-Known-5p-mature,MsG0280008717.01.T01,cds
miR156a-Known-5p-mature,MsG0280009325.01.T01,cds
miR156a-Known-5p-mature,MsG0380016190.01.T01,cds
miR156a-Known-5p-mature,MsG0380016965.01.T01,cds
miR156a-Known-5p-mature,MsG0380017034.01.T01,cds
miR156a-Known-5p-mature,MsG0380017035.01.T01,cds
miR156a-Known-5p-mature,MsG0380017236.01.T01,cds
miR156a-Known-5p-mature,MsG0480020265.01.T01,cds
miR156a-Known-5p-mature,MsG0480022495.01.T01,cds
miR156a-Known-5p-mature,MsG0480022898.01.T01,cds
miR156a-Known-5p-mature,MsG0480022964.01.T01,cds
miR156a-Known-5p-mature,MsG0480023601.01.T01,cds
miR156a-Known-5p-mature,MsG0580026546.01.T01,cds
miR156a-Known-5p-mature,MsG0680031348.01.T01,cds
miR156a-Known-5p-mature,MsG0680031557.01.T01,cds
miR156a-Known-5p-mature,MsG0680034233.01.T01,cds
miR156a-Known-5p-mature,MsG0780036370.01.T01,cds
miR156a-Known-5p-mature,MsG0780036377.01.T01,cds
miR156a-Known-5p-mature,MsG0780039042.01.T01,cds
miR156a-Known-5p-mature,MsG0780040571.01.T01,cds
miR156a-Known-5p-mature,MsG0880043475.01.T01,cds
miR156a-Known-5p-mature,MsG0880045010.01.T01,cds
miR156a-Known-5p-mature,MsG0880046546.01.T01,cds
miR156a-Known-5p-mature,MsG0880047429.01.T01,cds
miR156b-Known-3p-star,MsG0180002446.01.T01,cds
miR156b-Known-3p-star,MsG0180002617.01.T01,cds
miR156b-Known-3p-star,MsG0280007856.01.T01,cds
miR156b-Known-3p-star,MsG0280009757.01.T01,cds
miR156b-Known-3p-star,MsG0280009761.01.T01,cds
miR156b-Known-3p-star,MsG0280009765.01.T01,cds
miR156b-Known-3p-star,MsG0380011859.01.T01,cds
miR156b-Known-3p-star,MsG0380011860.01.T01,cds
miR156b-Known-3p-star,MsG0380012504.01.T01,cds
miR156b-Known-3p-star,MsG0380016045.01.T01,cds
miR156b-Known-3p-star,MsG0380017823.01.T01,cds
miR156b-Known-3p-star,MsG0480018442.01.T01,cds
miR156b-Known-3p-star,MsG0480018832.01.T01,cds
miR156b-Known-3p-star,MsG0480019671.01.T01,cds
miR156b-Known-3p-star,MsG0480023261.01.T01,cds
miR156b-Known-3p-star,MsG0480023294.01.T01,cds
miR156b-Known-3p-star,MsG0580024167.01.T01,cds
miR156b-Known-3p-star,MsG0580029701.01.T01,cds
miR156b-Known-3p-star,MsG0580029796.01.T01,cds
miR156b-Known-3p-star,MsG0680032881.01.T01,cds
miR156b-Known-3p-star,MsG0680033783.01.T01,cds
miR156b-Known-3p-star,MsG0680034168.01.T01,cds
miR156b-Known-3p-star,MsG0680034330.01.T01,cds
miR156b-Known-3p-star,MsG0680034355.01.T01,cds
miR156b-Known-3p-star,MsG0680034362.01.T01,cds
miR156b-Known-3p-star,MsG0780038951.01.T01,cds
miR156b-Known-3p-star,MsG0880044276.01.T01,cds
miR156b-Known-3p-star,MsG0880045953.01.T01,cds
miR156b-Known-3p-star,MsG0880045969.01.T01,cds
miR156b-Known-3p-star,MsG0880046784.01.T01,cds
miR156b-Known-5p-mature,MsG0080048650.01.T01,cds
miR156b-Known-5p-mature,MsG0280007116.01.T01,cds
miR156b-Known-5p-mature,MsG0280008717.01.T01,cds
miR156b-Known-5p-mature,MsG0280009325.01.T01,cds
miR156b-Known-5p-mature,MsG0380016190.01.T01,cds
miR156b-Known-5p-mature,MsG0380016965.01.T01,cds
miR156b-Known-5p-mature,MsG0380017034.01.T01,cds
miR156b-Known-5p-mature,MsG0380017035.01.T01,cds
miR156b-Known-5p-mature,MsG0380017236.01.T01,cds
miR156b-Known-5p-mature,MsG0480020265.01.T01,cds
miR156b-Known-5p-mature,MsG0480022495.01.T01,cds
miR156b-Known-5p-mature,MsG0480022898.01.T01,cds
miR156b-Known-5p-mature,MsG0480022964.01.T01,cds
miR156b-Known-5p-mature,MsG0480023601.01.T01,cds
miR156b-Known-5p-mature,MsG0580026546.01.T01,cds
miR156b-Known-5p-mature,MsG0680031348.01.T01,cds
miR156b-Known-5p-mature,MsG0680031557.01.T01,cds
miR156b-Known-5p-mature,MsG0680034233.01.T01,cds
miR156b-Known-5p-mature,MsG0780036370.01.T01,cds
miR156b-Known-5p-mature,MsG0780036377.01.T01,cds
miR156b-Known-5p-mature,MsG0780039042.01.T01,cds
miR156b-Known-5p-mature,MsG0780040571.01.T01,cds
miR156b-Known-5p-mature,MsG0880043475.01.T01,cds
miR156b-Known-5p-mature,MsG0880045010.01.T01,cds
miR156b-Known-5p-mature,MsG0880046546.01.T01,cds
miR156b-Known-5p-mature,MsG0880047429.01.T01,cds
miR156c-Known-3p-mature,MsG0180002446.01.T01,cds
miR156c-Known-3p-mature,MsG0180002617.01.T01,cds
miR156c-Known-3p-mature,MsG0280007856.01.T01,cds
miR156c-Known-3p-mature,MsG0280009757.01.T01,cds
miR156c-Known-3p-mature,MsG0280009761.01.T01,cds
miR156c-Known-3p-mature,MsG0280009765.01.T01,cds
miR156c-Known-3p-mature,MsG0380011859.01.T01,cds
miR156c-Known-3p-mature,MsG0380011860.01.T01,cds
miR156c-Known-3p-mature,MsG0380012504.01.T01,cds
miR156c-Known-3p-mature,MsG0380016045.01.T01,cds
miR156c-Known-3p-mature,MsG0380017823.01.T01,cds
miR156c-Known-3p-mature,MsG0480018442.01.T01,cds
miR156c-Known-3p-mature,MsG0480018832.01.T01,cds
miR156c-Known-3p-mature,MsG0480019671.01.T01,cds
miR156c-Known-3p-mature,MsG0480023261.01.T01,cds
miR156c-Known-3p-mature,MsG0480023294.01.T01,cds
miR156c-Known-3p-mature,MsG0580024167.01.T01,cds
miR156c-Known-3p-mature,MsG0580029701.01.T01,cds
miR156c-Known-3p-mature,MsG0580029796.01.T01,cds
miR156c-Known-3p-mature,MsG0680032881.01.T01,cds
miR156c-Known-3p-mature,MsG0680033783.01.T01,cds
miR156c-Known-3p-mature,MsG0680034168.01.T01,cds
miR156c-Known-3p-mature,MsG0680034330.01.T01,cds
miR156c-Known-3p-mature,MsG0680034355.01.T01,cds
miR156c-Known-3p-mature,MsG0680034362.01.T01,cds
miR156c-Known-3p-mature,MsG0780038951.01.T01,cds
miR156c-Known-3p-mature,MsG0880044276.01.T01,cds
miR156c-Known-3p-mature,MsG0880045953.01.T01,cds
miR156c-Known-3p-mature,MsG0880045969.01.T01,cds
miR156c-Known-3p-mature,MsG0880046784.01.T01,cds
miR156c-Known-5p-star,MsG0180004574.01.T01,cds
miR156c-Known-5p-star,MsG0180005515.01.T01,cds
miR156c-Known-5p-star,MsG0280008717.01.T01,cds
miR156c-Known-5p-star,MsG0380012379.01.T05,cds
miR156c-Known-5p-star,MsG0380017236.01.T01,cds
miR156c-Known-5p-star,MsG0480018192.01.T01,cds
miR156c-Known-5p-star,MsG0480020265.01.T01,cds
miR156c-Known-5p-star,MsG0480022900.01.T01,cds
miR156c-Known-5p-star,MsG0580024319.01.T01,cds
miR156c-Known-5p-star,MsG0580029166.01.T01,cds
miR156c-Known-5p-star,MsG0680031348.01.T01,cds
miR156c-Known-5p-star,MsG0680034233.01.T01,cds
miR156c-Known-5p-star,MsG0780036847.01.T01,cds
miR156c-Known-5p-star,MsG0780036848.01.T01,cds
miR156c-Known-5p-star,MsG0780036979.01.T01,cds
miR156c-Known-5p-star,MsG0780039042.01.T01,cds
miR156c-Known-5p-star,MsG0880042733.01.T01,cds
miR156d-Probable-3p-star,MsG0080048001.01.T01,cds
miR156d-Probable-3p-star,MsG0080048045.01.T01,cds
miR156d-Probable-3p-star,MsG0180002869.01.T01,cds
miR156d-Probable-3p-star,MsG0180005741.01.T01,cds
miR156d-Probable-3p-star,MsG0280007857.01.T01,cds
miR156d-Probable-3p-star,MsG0380016603.01.T01,cds
miR156d-Probable-3p-star,MsG0380016650.01.T01,cds
miR156d-Probable-3p-star,MsG0580024932.01.T01,cds
miR156d-Probable-3p-star,MsG0680033692.01.T01,cds
miR156d-Probable-3p-star,MsG0780041243.01.T01,cds
miR156d-Probable-3p-star,MsG0880042209.01.T01,cds
miR156d-Probable-3p-star,MsG0880046029.01.T01,cds
miR156d-Probable-3p-star,MsG0880047633.01.T01,cds
miR156d-Probable-5p-mature,MsG0180000734.01.T01,cds
miR156d-Probable-5p-mature,MsG0180005838.01.T01,cds
miR156d-Probable-5p-mature,MsG0180005927.01.T01,cds
miR156d-Probable-5p-mature,MsG0280009325.01.T01,cds
miR156d-Probable-5p-mature,MsG0380016190.01.T01,cds
miR156d-Probable-5p-mature,MsG0380016965.01.T01,cds
miR156d-Probable-5p-mature,MsG0380018017.01.T01,cds
miR156d-Probable-5p-mature,MsG0480022964.01.T01,cds
miR156d-Probable-5p-mature,MsG0480023601.01.T01,cds
miR156d-Probable-5p-mature,MsG0580026546.01.T01,cds
miR156d-Probable-5p-mature,MsG0580028363.01.T01,cds
miR156d-Probable-5p-mature,MsG0580028363.01.T02,cds
miR156d-Probable-5p-mature,MsG0680031348.01.T01,cds
miR156d-Probable-5p-mature,MsG0780039042.01.T01,cds
miR156d-Probable-5p-mature,MsG0780040571.01.T01,cds
miR156d-Probable-5p-mature,MsG0880044026.01.T01,cds
miR156d-Probable-5p-mature,MsG0880046546.01.T01,cds
miR156e-Known-3p-star,MsG0280006697.01.T01,cds
miR156e-Known-3p-star,MsG0380014847.01.T01,cds
miR156e-Known-3p-star,MsG0380016744.01.T01,cds
miR156e-Known-3p-star,MsG0480019175.01.T01,cds
miR156e-Known-3p-star,MsG0480022671.01.T01,cds
